Entity,Code,Year,Life expectancy,World region according to OWID,Life expectancy (Annotations)
Guinea,GIN,2010,56.7197,Africa,
Guinea,GIN,2015,58.1336,Africa,
Guinea,GIN,2020,59.3273,Africa,
Guinea-Bissau,GNB,1870,25,Africa,
Guinea-Bissau,GNB,1880,25,Africa,
Guinea-Bissau,GNB,1890,25,Africa,
Guinea-Bissau,GNB,1900,26.36615,Africa,
Guinea-Bissau,GNB,1913,26.482765,Africa,
Guinea-Bissau,GNB,1925,26.482765,Africa,
Guinea-Bissau,GNB,1929,28.669004,Africa,
Guinea-Bissau,GNB,1933,28.669004,Africa,
Guinea-Bissau,GNB,1938,28,Africa,
Guinea-Bissau,GNB,1950,32.55,Africa,
Guinea-Bissau,GNB,1955,33.5,Africa,
Guinea-Bissau,GNB,1960,34.06342,Africa,
Guinea-Bissau,GNB,1965,35.06342,Africa,
Guinea-Bissau,GNB,1970,36.06342,Africa,
Guinea-Bissau,GNB,1975,37.09268,Africa,
Guinea-Bissau,GNB,1980,40.171,Africa,
Guinea-Bissau,GNB,1985,42.456,Africa,
Guinea-Bissau,GNB,1990,47.084,Africa,
Guinea-Bissau,GNB,1995,48.9516,Africa,
Guinea-Bissau,GNB,2000,50.1209,Africa,
Guinea-Bissau,GNB,2005,52.2492,Africa,
Guinea-Bissau,GNB,2010,56.2295,Africa,
Guinea-Bissau,GNB,2015,59.1282,Africa,
Guinea-Bissau,GNB,2020,59.9988,Africa,
Guyana,GUY,1950,52.31,South America,
Guyana,GUY,1955,54.82,South America,
Guyana,GUY,1960,56.31219,South America,
Guyana,GUY,1965,58.44927,South America,
Guyana,GUY,1970,59.68293,South America,
Guyana,GUY,1975,60.41415,South America,
Guyana,GUY,1980,60.801,South America,
Guyana,GUY,1985,61.362,South America,
Guyana,GUY,1990,62.4149,South America,
Guyana,GUY,1995,63.1358,South America,
Guyana,GUY,2000,64.4833,South America,
Guyana,GUY,2005,65.132,South America,
Guyana,GUY,2010,66.743,South America,
Guyana,GUY,2015,68.2015,South America,
Guyana,GUY,2020,68.4858,South America,
Haiti,HTI,1950,37.6,North America,
Haiti,HTI,1955,40.7,North America,
Haiti,HTI,1960,42.41244,North America,
Haiti,HTI,1965,45.1722,North America,
Haiti,HTI,1970,47.59049,North America,
Haiti,HTI,1975,49.78829,North America,
Haiti,HTI,1980,50.628,North America,
Haiti,HTI,1985,52.452,North America,
Haiti,HTI,1990,52.9753,North America,
Haiti,HTI,1995,55.5471,North America,
Haiti,HTI,2000,58.3652,North America,
Haiti,HTI,2005,60.4153,North America,
Haiti,HTI,2010,46.0185,North America,
Haiti,HTI,2015,63.2372,North America,
Haiti,HTI,2020,64.0518,North America,
Honduras,HND,1913,28.314487,North America,
Honduras,HND,1925,31.570438,North America,
Honduras,HND,1929,33.499573,North America,
Honduras,HND,1933,34.575825,North America,
Honduras,HND,1938,35.55728,North America,
Honduras,HND,1950,41.8,North America,
Honduras,HND,1955,44.6,North America,
Honduras,HND,1960,46.61854,North America,
Honduras,HND,1965,49.76634,North America,
Honduras,HND,1970,52.68805,North America,
Honduras,HND,1975,55.98049,North America,
Honduras,HND,1980,59.435,North America,
Honduras,HND,1985,63.392,North America,
Honduras,HND,1990,65.2428,North America,
Honduras,HND,1995,67.139,North America,
Honduras,HND,2000,68.6618,North America,
Honduras,HND,2005,70.1041,North America,
Honduras,HND,2010,71.0884,North America,
Honduras,HND,2015,72.4871,North America,
Honduras,HND,2020,71.4619,North America,
Hong Kong,HKG,1870,25,Asia,
Hong Kong,HKG,1880,25,Asia,
Hong Kong,HKG,1890,25,Asia,
Hong Kong,HKG,1900,30.747,Asia,
Hong Kong,HKG,1913,32.19,Asia,
Hong Kong,HKG,1925,42.846,Asia,
Hong Kong,HKG,1929,45.4545,Asia,
Hong Kong,HKG,1933,46.731,Asia,
Hong Kong,HKG,1938,48.174,Asia,
Hong Kong,HKG,1950,61.05,Asia,
Hong Kong,HKG,1955,64.75,Asia,
Hong Kong,HKG,1960,66.04098,Asia,
Hong Kong,HKG,1965,67.65171,Asia,
Hong Kong,HKG,1970,69.9578,Asia,
Hong Kong,HKG,1975,71.54512,Asia,
Hong Kong,HKG,1980,74.588,Asia,
Hong Kong,HKG,1985,75.817,Asia,
Hong Kong,HKG,1990,77.4724,Asia,
Hong Kong,HKG,1995,79.1505,Asia,
Hong Kong,HKG,2000,80.7461,Asia,
Hong Kong,HKG,2005,81.7707,Asia,
Hong Kong,HKG,2010,82.993,Asia,
Hong Kong,HKG,2015,84.2888,Asia,
Hong Kong,HKG,2020,85.1968,Asia,
Hungary,HUN,1870,30.714285,Europe,
Hungary,HUN,1880,31.25,Europe,
Hungary,HUN,1890,33.30357,Europe,
Hungary,HUN,1900,37.5,Europe,
Hungary,HUN,1913,39.851196,Europe,
Hungary,HUN,1925,45.004833,Europe,
Hungary,HUN,1929,49.805,Europe,
Hungary,HUN,1933,51.089962,Europe,
Hungary,HUN,1938,54.449287,Europe,
Hungary,HUN,1950,62.14,Europe,
Hungary,HUN,1955,66.89,Europe,
Hungary,HUN,1960,68.08,Europe,
Hungary,HUN,1965,69.15,Europe,
Hungary,HUN,1970,69.22,Europe,
Hungary,HUN,1975,69.42,Europe,
Hungary,HUN,1980,69.09,Europe,
Hungary,HUN,1985,68.9,Europe,
Hungary,HUN,1990,69.3715,Europe,
Hungary,HUN,1995,69.9689,Europe,
Hungary,HUN,2000,71.7579,Europe,
Hungary,HUN,2005,72.8648,Europe,
Hungary,HUN,2010,74.5192,Europe,
Hungary,HUN,2015,75.6517,Europe,
Hungary,HUN,2020,75.7297,Europe,
Iceland,ISL,1950,71.03,Europe,
Iceland,ISL,1955,73.29,Europe,
Iceland,ISL,1960,74.06,Europe,
Iceland,ISL,1965,73.81,Europe,
Iceland,ISL,1970,73.79,Europe,
Iceland,ISL,1975,75.3,Europe,
Iceland,ISL,1980,76.6,Europe,
Iceland,ISL,1985,77.51,Europe,
Iceland,ISL,1990,78.1628,Europe,
Iceland,ISL,1995,78.2237,Europe,
Iceland,ISL,2000,79.8915,Europe,
Iceland,ISL,2005,81.2416,Europe,
Iceland,ISL,2010,81.7003,Europe,
Iceland,ISL,2015,82.3508,Europe,
Iceland,ISL,2020,82.5755,Europe,
India,IND,1870,25,Asia,
India,IND,1880,25.4424,Asia,
India,IND,1890,25,Asia,
India,IND,1900,25,Asia,
India,IND,1913,25,Asia,
India,IND,1925,27.95,Asia,
India,IND,1929,29.3144,Asia,
India,IND,1933,30.95,Asia,
India,IND,1938,32.5928,Asia,
India,IND,1950,41.22,Asia,
India,IND,1955,41.22,Asia,
India,IND,1960,44.32976,Asia,
India,IND,1965,46.99756,Asia,
India,IND,1970,49.37073,Asia,
India,IND,1975,51.82586,Asia,
India,IND,1980,55.107,Asia,
India,IND,1985,56.86,Asia,
India,IND,1990,58.6516,Asia,
India,IND,1995,60.5962,Asia,
India,IND,2000,62.6693,Asia,
India,IND,2005,64.9955,Asia,
India,IND,2010,66.9086,Asia,
India,IND,2015,69.6363,Asia,
India,IND,2020,70.1499,Asia,
Indonesia,IDN,1870,25,Asia,
Indonesia,IDN,1880,25,Asia,
Indonesia,IDN,1890,25,Asia,
Indonesia,IDN,1900,25,Asia,
Indonesia,IDN,1913,27.5,Asia,
Indonesia,IDN,1925,30,Asia,
Indonesia,IDN,1929,30,Asia,
Indonesia,IDN,1933,32.5,Asia,
Indonesia,IDN,1938,35,Asia,
Indonesia,IDN,1950,37.5,Asia,
Indonesia,IDN,1955,39.95,Asia,
Indonesia,IDN,1960,41.49024,Asia,
Indonesia,IDN,1965,44.59707,Asia,
Indonesia,IDN,1970,47.92195,Asia,
Indonesia,IDN,1975,51.31951,Asia,
Indonesia,IDN,1980,54.437,Asia,
Indonesia,IDN,1985,58.288,Asia,
Indonesia,IDN,1990,63.1807,Asia,
Indonesia,IDN,1995,65.2375,Asia,
Indonesia,IDN,2000,66.4334,Asia,
Indonesia,IDN,2005,67.6492,Asia,
Indonesia,IDN,2010,68.6793,Asia,
Indonesia,IDN,2015,69.6989,Asia,
Indonesia,IDN,2020,68.8077,Asia,
Iran,IRN,1870,25,Asia,
Iran,IRN,1880,25,Asia,
Iran,IRN,1890,25,Asia,
Iran,IRN,1900,25,Asia,
Iran,IRN,1913,25,Asia,
Iran,IRN,1925,25,Asia,
Iran,IRN,1929,27.5,Asia,
Iran,IRN,1933,30,Asia,
Iran,IRN,1938,35,Asia,
Iran,IRN,1950,46.1,Asia,
Iran,IRN,1955,48.3,Asia,
Iran,IRN,1960,47.77219,Asia,
Iran,IRN,1965,50.22585,Asia,
Iran,IRN,1970,52.79805,Asia,
Iran,IRN,1975,55.49756,Asia,
Iran,IRN,1980,58.589,Asia,
Iran,IRN,1985,61.288,Asia,
Iran,IRN,1990,64.3665,Asia,
Iran,IRN,1995,67.7846,Asia,
Iran,IRN,2000,69.6909,Asia,
Iran,IRN,2005,71.8384,Asia,
Iran,IRN,2010,73.0691,Asia,
Iran,IRN,2015,75.1239,Asia,
Iran,IRN,2020,74.832,Asia,
Iraq,IRQ,1870,25,Asia,
Iraq,IRQ,1880,25,Asia,
Iraq,IRQ,1890,25,Asia,
Iraq,IRQ,1900,25,Asia,
Iraq,IRQ,1913,25,Asia,
Iraq,IRQ,1925,25,Asia,
Iraq,IRQ,1929,30,Asia,
Iraq,IRQ,1933,30,Asia,
Iraq,IRQ,1938,35,Asia,
Iraq,IRQ,1950,44,Asia,
Iraq,IRQ,1955,47,Asia,
Iraq,IRQ,1960,48.77805,Asia,
Iraq,IRQ,1965,51.77805,Asia,
Iraq,IRQ,1970,55.37805,Asia,
Iraq,IRQ,1975,59.61805,Asia,
Iraq,IRQ,1980,61.001,Asia,
Iraq,IRQ,1985,62.214,Asia,
Iraq,IRQ,1990,58.4355,Asia,
Iraq,IRQ,1995,66.4641,Asia,
Iraq,IRQ,2000,66.8171,Asia,
Iraq,IRQ,2005,64.8438,Asia,
Iraq,IRQ,2010,67.0622,Asia,
Iraq,IRQ,2015,69.4403,Asia,
Iraq,IRQ,2020,69.1228,Asia,
Ireland,IRL,1870,42.3374,Europe,
Ireland,IRL,1880,45.350517,Europe,
Ireland,IRL,1890,46.887825,Europe,
Ireland,IRL,1900,49.45,Europe,
Ireland,IRL,1913,53.85,Europe,
Ireland,IRL,1925,57.65,Europe,
Ireland,IRL,1929,57.962452,Europe,
Ireland,IRL,1933,58.59244,Europe,
Ireland,IRL,1938,59.22167,Europe,
Ireland,IRL,1950,65.57,Europe,
Ireland,IRL,1955,68,Europe,
Ireland,IRL,1960,70.17,Europe,
Ireland,IRL,1965,70.64,Europe,
Ireland,IRL,1970,70.83,Europe,
Ireland,IRL,1975,71.69,Europe,
Ireland,IRL,1980,72.54,Europe,
Ireland,IRL,1985,73.56,Europe,
Ireland,IRL,1990,74.8418,Europe,
Ireland,IRL,1995,75.4783,Europe,
Ireland,IRL,2000,76.5423,Europe,
Ireland,IRL,2005,78.9162,Europe,
Ireland,IRL,2010,80.5226,Europe,
Ireland,IRL,2015,81.4163,Europe,
Ireland,IRL,2020,82.4699,Europe,
Israel,ISR,1950,68.87,Asia,
Israel,ISR,1955,70.042,Asia,
Israel,ISR,1960,70.975,Asia,
Israel,ISR,1965,71.771,Asia,
Israel,ISR,1970,72.57,Asia,
Israel,ISR,1975,72.1,Asia,
Israel,ISR,1980,73.9,Asia,
Israel,ISR,1985,75.45,Asia,
Israel,ISR,1990,77.1942,Asia,
Israel,ISR,1995,77.6352,Asia,
Israel,ISR,2000,78.9276,Asia,
Israel,ISR,2005,80.2171,Asia,
Israel,ISR,2010,81.7443,Asia,
Israel,ISR,2015,82.0999,Asia,
Israel,ISR,2020,82.3598,Asia,
Italy,ITA,1870,33.1,Europe,
Italy,ITA,1880,32.82,Europe,
Italy,ITA,1890,38.58,Europe,
Italy,ITA,1900,41.85,Europe,
Italy,ITA,1913,48.49,Europe,
Italy,ITA,1925,51.28,Europe,
Italy,ITA,1929,52.27,Europe,
Italy,ITA,1933,56.25,Europe,
Italy,ITA,1938,56.15,Europe,
Italy,ITA,1950,65.72,Europe,
Italy,ITA,1955,68.25,Europe,
Italy,ITA,1960,69.21,Europe,
Italy,ITA,1965,70.26,Europe,
Italy,ITA,1970,71.63,Europe,
Italy,ITA,1975,72.73,Europe,
Italy,ITA,1980,74.05,Europe,
Italy,ITA,1985,75.6,Europe,
Italy,ITA,1990,76.9909,Europe,
Italy,ITA,1995,78.1161,Europe,
Italy,ITA,2000,79.6072,Europe,
Italy,ITA,2005,81.023,Europe,
Italy,ITA,2010,82.1371,Europe,
Italy,ITA,2015,82.5255,Europe,
Italy,ITA,2020,82.3953,Europe,
Jamaica,JAM,1870,33.009483,North America,
Jamaica,JAM,1880,34.2,North America,
Jamaica,JAM,1890,36.4,North America,
Jamaica,JAM,1900,37.8,North America,
Jamaica,JAM,1913,37.5,North America,
Jamaica,JAM,1925,38.9,North America,
Jamaica,JAM,1929,43,North America,
Jamaica,JAM,1933,41.6,North America,
Jamaica,JAM,1938,45.9,North America,
Jamaica,JAM,1950,56.889,North America,
Jamaica,JAM,1955,59.225,North America,
Jamaica,JAM,1960,64.37415,North America,
Jamaica,JAM,1965,66.69512,North America,
Jamaica,JAM,1970,68.35756,North America,
Jamaica,JAM,1975,69.61854,North America,
Jamaica,JAM,1980,70.381,North America,
Jamaica,JAM,1985,70.784,North America,
Jamaica,JAM,1990,72.3041,North America,
Jamaica,JAM,1995,71.5487,North America,
Jamaica,JAM,2000,70.9442,North America,
Jamaica,JAM,2005,71.0438,North America,
Jamaica,JAM,2010,72.6219,North America,
Jamaica,JAM,2015,72.394,North America,
Jamaica,JAM,2020,71.8686,North America,
Japan,JPN,1870,36.6,Asia,
Japan,JPN,1880,37.42,Asia,
Japan,JPN,1890,37.67568,Asia,
Japan,JPN,1900,38.6,Asia,
Japan,JPN,1913,40.43652,Asia,
Japan,JPN,1925,42.63,Asia,
Japan,JPN,1929,45.68,Asia,
Japan,JPN,1933,46.9775,Asia,
Japan,JPN,1938,48.275,Asia,
Japan,JPN,1950,59.24,Asia,
Japan,JPN,1955,65.7,Asia,
Japan,JPN,1960,67.7,Asia,
Japan,JPN,1965,70.24,Asia,
Japan,JPN,1970,72,Asia,
Japan,JPN,1975,74.36,Asia,
Japan,JPN,1980,76.14,Asia,
Japan,JPN,1985,77.8,Asia,
Japan,JPN,1990,78.9838,Asia,
Japan,JPN,1995,79.6702,Asia,
Japan,JPN,2000,81.1759,Asia,
Japan,JPN,2005,82.012,Asia,
Japan,JPN,2010,82.9193,Asia,
Japan,JPN,2015,83.8928,Asia,
Japan,JPN,2020,84.6879,Asia,
Jordan,JOR,1870,25,Asia,
Jordan,JOR,1880,25,Asia,
Jordan,JOR,1890,25,Asia,
Jordan,JOR,1900,25,Asia,
Jordan,JOR,1913,25,Asia,
Jordan,JOR,1925,25,Asia,
Jordan,JOR,1929,28.206522,Asia,
Jordan,JOR,1933,28.206522,Asia,
Jordan,JOR,1938,37.608696,Asia,
Jordan,JOR,1950,43.25,Asia,
Jordan,JOR,1955,52.3,Asia,
Jordan,JOR,1960,52.3,Asia,
Jordan,JOR,1965,51.7,Asia,
Jordan,JOR,1970,56.6,Asia,
Jordan,JOR,1975,61.2,Asia,
Jordan,JOR,1980,62.627,Asia,
Jordan,JOR,1985,64.847,Asia,
Jordan,JOR,1990,69.8538,Asia,
Jordan,JOR,1995,70.8699,Asia,
Jordan,JOR,2000,71.9178,Asia,
Jordan,JOR,2005,72.9321,Asia,
Jordan,JOR,2010,73.9996,Asia,
Jordan,JOR,2015,75.0112,Asia,
Jordan,JOR,2020,75.1843,Asia,
Kazakhstan,KAZ,1980,64.961,Asia,
Kazakhstan,KAZ,1985,66.87,Asia,
Kazakhstan,KAZ,1990,64.8758,Asia,
Kazakhstan,KAZ,1995,63.7216,Asia,
Kazakhstan,KAZ,2000,64.1781,Asia,
Kazakhstan,KAZ,2005,65.117,Asia,
Kazakhstan,KAZ,2010,68.1157,Asia,
Kazakhstan,KAZ,2015,70.7265,Asia,
Kazakhstan,KAZ,2020,70.0304,Asia,
Kenya,KEN,1870,25,Africa,
Kenya,KEN,1880,25,Africa,
Kenya,KEN,1890,25,Africa,
Kenya,KEN,1900,25,Africa,
Kenya,KEN,1913,25,Africa,
Kenya,KEN,1925,25,Africa,
Kenya,KEN,1929,25,Africa,
Kenya,KEN,1933,25,Africa,
Kenya,KEN,1938,27.000542,Africa,
Kenya,KEN,1950,41,Africa,
Kenya,KEN,1955,43.45,Africa,
Kenya,KEN,1960,44.95122,Africa,
Kenya,KEN,1965,47.45122,Africa,
Kenya,KEN,1970,49.95122,Africa,
Kenya,KEN,1975,52.45122,Africa,
Kenya,KEN,1980,57.689,Africa,
Kenya,KEN,1985,59.354,Africa,
Kenya,KEN,1990,58.6145,Africa,
Kenya,KEN,1995,55.617,Africa,
Kenya,KEN,2000,54.4112,Africa,
Kenya,KEN,2005,57.344,Africa,
Kenya,KEN,2010,60.649,Africa,
Kenya,KEN,2015,61.8922,Africa,
Kenya,KEN,2020,62.6755,Africa,
Kuwait,KWT,1870,25,Asia,
Kuwait,KWT,1880,25,Asia,
Kuwait,KWT,1890,25,Asia,
Kuwait,KWT,1900,25,Asia,
Kuwait,KWT,1913,26,Asia,
Kuwait,KWT,1925,26,Asia,
Kuwait,KWT,1929,26,Asia,
Kuwait,KWT,1933,26,Asia,
Kuwait,KWT,1938,26,Asia,
Kuwait,KWT,1950,55.8,Asia,
Kuwait,KWT,1955,58.3,Asia,
Kuwait,KWT,1960,59.75854,Asia,
Kuwait,KWT,1965,62.94488,Asia,
Kuwait,KWT,1970,66.11171,Asia,
Kuwait,KWT,1975,68.62975,Asia,
Kuwait,KWT,1980,70.254,Asia,
Kuwait,KWT,1985,72.82,Asia,
Kuwait,KWT,1990,73.2805,Asia,
Kuwait,KWT,1995,75.5368,Asia,
Kuwait,KWT,2000,76.722,Asia,
Kuwait,KWT,2005,76.9027,Asia,
Kuwait,KWT,2010,77.9817,Asia,
Kuwait,KWT,2015,79.5624,Asia,
Kuwait,KWT,2020,76.9198,Asia,
Kyrgyzstan,KGZ,1980,63.085,Asia,
Kyrgyzstan,KGZ,1985,65.104,Asia,
Kyrgyzstan,KGZ,1990,64.2722,Asia,
Kyrgyzstan,KGZ,1995,63.927,Asia,
Kyrgyzstan,KGZ,2000,65.3982,Asia,
Kyrgyzstan,KGZ,2005,66.3854,Asia,
Kyrgyzstan,KGZ,2010,68.254,Asia,
Kyrgyzstan,KGZ,2015,69.9963,Asia,
Kyrgyzstan,KGZ,2020,69.6291,Asia,
Laos,LAO,1870,25,Asia,
Laos,LAO,1880,25,Asia,
Laos,LAO,1890,25,Asia,
Laos,LAO,1900,25,Asia,
Laos,LAO,1913,25,Asia,
Laos,LAO,1925,25,Asia,
Laos,LAO,1929,25,Asia,
Laos,LAO,1933,28.76923,Asia,
Laos,LAO,1938,34,Asia,
Laos,LAO,1950,37.85,Asia,
Laos,LAO,1955,40.45,Asia,
Laos,LAO,1960,40.41707,Asia,
Laos,LAO,1965,40.41707,Asia,
Laos,LAO,1970,40.41707,Asia,
Laos,LAO,1975,42.27561,Asia,
Laos,LAO,1980,48.759,Asia,
Laos,LAO,1985,50.952,Asia,
Laos,LAO,1990,53.7128,Asia,
Laos,LAO,1995,56.3851,Asia,
Laos,LAO,2000,58.3779,Asia,
Laos,LAO,2005,60.9802,Asia,
Laos,LAO,2010,63.9731,Asia,
Laos,LAO,2015,66.67,Asia,
Laos,LAO,2020,68.4968,Asia,
Latin America (AHDI),,1870,26.411604,,
Latin America (AHDI),,1880,26.858591,,
Latin America (AHDI),,1890,27.67422,,
Latin America (AHDI),,1900,28.940561,,
Latin America (AHDI),,1913,32.00251,,
Latin America (AHDI),,1925,35.105907,,
Latin America (AHDI),,1929,36.027508,,
Latin America (AHDI),,1933,37.320415,,
Latin America (AHDI),,1938,39.04138,,
Latin America (AHDI),,1950,51.88736,,
Latin America (AHDI),,1955,54.761436,,
Latin America (AHDI),,1960,56.277367,,
Latin America (AHDI),,1965,58.41454,,
Latin America (AHDI),,1970,60.436764,,
Latin America (AHDI),,1975,62.579758,,
Latin America (AHDI),,1980,64.43096,,
Latin America (AHDI),,1985,66.387115,,
Latin America (AHDI),,1990,67.78946,,
Latin America (AHDI),,1995,69.49008,,
Latin America (AHDI),,2000,71.19812,,
Latin America (AHDI),,2005,72.68346,,
Latin America (AHDI),,2010,73.35317,,
Latin America (AHDI),,2015,74.58366,,
Latin America (AHDI),,2020,72.99582,,
Latvia,LVA,1980,69.12,Europe,
Latvia,LVA,1985,69.6,Europe,
Latvia,LVA,1990,69.1956,Europe,
Latvia,LVA,1995,67.015,Europe,
Latvia,LVA,2000,70.2517,Europe,
Latvia,LVA,2005,70.7781,Europe,
Latvia,LVA,2010,72.9538,Europe,
Latvia,LVA,2015,74.6854,Europe,
Latvia,LVA,2020,75.4526,Europe,
Lebanon,LBN,1870,30.234154,Asia,
Lebanon,LBN,1880,30.985832,Asia,
Lebanon,LBN,1890,32.15511,Asia,
Lebanon,LBN,1900,33.741985,Asia,
Lebanon,LBN,1913,34.41014,Asia,
Lebanon,LBN,1925,39.724792,Asia,
Lebanon,LBN,1929,41.75153,Asia,
Lebanon,LBN,1933,43.780357,Asia,
Lebanon,LBN,1938,48.69202,Asia,
Lebanon,LBN,1950,56,Asia,
Lebanon,LBN,1955,58.55,Asia,
Lebanon,LBN,1960,59.82586,Asia,
Lebanon,LBN,1965,62.02488,Asia,
Lebanon,LBN,1970,64.16341,Asia,
Lebanon,LBN,1975,65.00244,Asia,
Lebanon,LBN,1980,66.522,Asia,
Lebanon,LBN,1985,67.418,Asia,
Lebanon,LBN,1990,64.4747,Asia,
Lebanon,LBN,1995,72.0432,Asia,
Lebanon,LBN,2000,73.9309,Asia,
Lebanon,LBN,2005,76.2726,Asia,
Lebanon,LBN,2010,78.1559,Asia,
Lebanon,LBN,2015,79.2294,Asia,
Lebanon,LBN,2020,77.8038,Asia,
Lesotho,LSO,1870,25,Africa,
Lesotho,LSO,1880,25,Africa,
Lesotho,LSO,1890,30.1,Africa,
Lesotho,LSO,1900,31.3,Africa,
Lesotho,LSO,1913,31.3,Africa,
Lesotho,LSO,1925,31.3,Africa,
Lesotho,LSO,1929,31.6,Africa,
Lesotho,LSO,1933,31.6,Africa,
Lesotho,LSO,1938,35,Africa,
Lesotho,LSO,1950,38.5,Africa,
Lesotho,LSO,1955,41,Africa,
Lesotho,LSO,1960,43.23903,Africa,
Lesotho,LSO,1965,46.09268,Africa,
Lesotho,LSO,1970,48.54878,Africa,
Lesotho,LSO,1975,50.80488,Africa,
Lesotho,LSO,1980,53.785,Africa,
Lesotho,LSO,1985,56.287,Africa,
Lesotho,LSO,1990,59.3983,Africa,
Lesotho,LSO,1995,56.7232,Africa,
Lesotho,LSO,2000,48.4266,Africa,
Lesotho,LSO,2005,43.2325,Africa,
Lesotho,LSO,2010,45.5955,Africa,
Lesotho,LSO,2015,51.1014,Africa,
Lesotho,LSO,2020,54.6933,Africa,
Liberia,LBR,1870,25,Africa,
Liberia,LBR,1880,25,Africa,
Liberia,LBR,1890,25,Africa,
Liberia,LBR,1900,25,Africa,
Liberia,LBR,1913,27.409903,Africa,
Liberia,LBR,1925,27.409903,Africa,
Liberia,LBR,1929,30.220798,Africa,
Liberia,LBR,1933,30.220798,Africa,
Liberia,LBR,1938,34.5,Africa,
Liberia,LBR,1950,37.45,Africa,
Liberia,LBR,1955,40,Africa,
Liberia,LBR,1960,41.46341,Africa,
Liberia,LBR,1965,43.96341,Africa,
Liberia,LBR,1970,46.46341,Africa,
Liberia,LBR,1975,48.66341,Africa,
Liberia,LBR,1980,47.585,Africa,
Liberia,LBR,1985,47.347,Africa,
Liberia,LBR,1990,36.6883,Africa,
Liberia,LBR,1995,43.9166,Africa,
Liberia,LBR,2000,51.356,Africa,
Liberia,LBR,2005,56.9117,Africa,
Liberia,LBR,2010,59.4331,Africa,
Liberia,LBR,2015,59.1485,Africa,
Liberia,LBR,2020,60.9476,Africa,
Libya,LBY,1870,25,Africa,
Libya,LBY,1880,25,Africa,
Libya,LBY,1890,25,Africa,
Libya,LBY,1900,26.581661,Africa,
Libya,LBY,1913,28.8,Africa,
Libya,LBY,1925,28.8,Africa,
Libya,LBY,1929,30.2,Africa,
Libya,LBY,1933,30.85,Africa,
Libya,LBY,1938,31.6,Africa,
Libya,LBY,1950,42.9,Africa,
Libya,LBY,1955,45.45,Africa,
Libya,LBY,1960,46.92049,Africa,
Libya,LBY,1965,49.38732,Africa,
Libya,LBY,1970,51.89366,Africa,
Libya,LBY,1975,55.73073,Africa,
Libya,LBY,1980,59.829,Africa,
Libya,LBY,1985,64.443,Africa,
Libya,LBY,1990,69.4231,Africa,
Libya,LBY,1995,71.0895,Africa,
Libya,LBY,2000,70.6804,Africa,
Libya,LBY,2005,71.5917,Africa,
Libya,LBY,2010,72.3741,Africa,
Libya,LBY,2015,71.6982,Africa,
Libya,LBY,2020,72.4722,Africa,
Lithuania,LTU,1980,70.7,Europe,
Lithuania,LTU,1985,70.74,Europe,
Lithuania,LTU,1990,71.0085,Europe,
Lithuania,LTU,1995,69.3271,Europe,
Lithuania,LTU,2000,72.0888,Europe,
Lithuania,LTU,2005,71.7418,Europe,
Lithuania,LTU,2010,73.4236,Europe,
Lithuania,LTU,2015,74.6103,Europe,
Lithuania,LTU,2020,75.0676,Europe,
Madagascar,MDG,1870,25,Africa,
Madagascar,MDG,1880,25,Africa,
Madagascar,MDG,1890,25,Africa,
Madagascar,MDG,1900,28.385342,Africa,
Madagascar,MDG,1913,29.698515,Africa,
Madagascar,MDG,1925,31.2,Africa,
Madagascar,MDG,1929,33.097584,Africa,
Madagascar,MDG,1933,33.097584,Africa,
Madagascar,MDG,1938,33.5,Africa,
Madagascar,MDG,1950,37.75,Africa,
Madagascar,MDG,1955,39.75,Africa,
Madagascar,MDG,1960,40.92537,Africa,
Madagascar,MDG,1965,42.89512,Africa,
Madagascar,MDG,1970,45.3639,Africa,
Madagascar,MDG,1975,48.26342,Africa,
Madagascar,MDG,1980,48.134,Africa,
Madagascar,MDG,1985,49.206,Africa,
Madagascar,MDG,1990,51.7009,Africa,
